,.CSI716567,.dMICN00000NUS,.dMIEF00000NUS,.dMIEF00000PUS,.dMIEM00000PEU,.dMIEU00000GEU,.dMIEU00000NEU,.dMIEU0000VGUS,.dMIEU2D000PEU,.dMIIN00000NUS,.dMIWO00000GUS,.dMIWO0000VNUS,.dMIWO0HC00GUS,.IBOFAHPC0,.IBXXCS2,.MERER00,.MERER01,.MERG0O1,.MERHE4M,.MIEF000I0GUS,.MIWD0000vNUS,.MIWO0002GGUS,.MIWO0IV00GUS,.RAVTRI,.RLGNET,.SP5MVT,.SPGTCLTR,.SPGTINTR,.SPHYDAN,.SPX,.STOXX50ER,.SXXGR,.TOPXDVNET,.WTDGITR,.XNDX,.XNDXNNRL,SYBA.DE,SYBU.DE,.TFRURANLLU,EURIBOR1M,EURIBOR3M,PWHEAMTUSDM
2014-05-20,,367.39,424.759308,1029.906304,104.634,187.558,173.667,11850.01,,515.943,6184.452,7173.758,244.927,,,,,,,1233.52,1400.26,,100.53,5745.17,,,777.4455,,,1872.83,5825.81,146.36,1503.9,,3912.54,3444.52,56.48,77.24,,,,
2014-05-21,,369.923,425.489805,1031.65903,105.217,188.662,174.684,11899.18,,515.763,6217.118,7209.566,246.609,,,,,,,1235.63,1409.06,,101.45,5785.67,,,789.0433,,,1888.03,5868.44,147.29,1499.56,,3951.1,3512.25,56.48,77.44,,,,
2014-05-22,,374.435,429.516119,1041.193886,105.335,188.951,174.944,11891.24,,519.662,6239.408,7225.173,247.721,,,,,,,1247.51,1412.07,,101.48,5800.42,,,802.8505,,,1892.49,5871.95,147.61,1524.71,,3967.67,3541.66,56.51,77.45,,,,
2014-05-23,,375.19,430.302932,1042.924846,105.827,189.358,175.311,11916.98,,527.01,6260.455,7248.201,248.054,,,,,,,1250.21,1415.58,,102.22,5822.1,,,810.6389,,,1900.53,5902.46,147.97,1539.19,,3996.44,3592.97,56.57,77.67,,,,
2014-05-26,,375.466,429.901505,1041.840201,107.047,190.426,176.296,12004.36,,521.799,6280.042,7270.651,248.467,,,,,,,1249.21,1416.63,,102.44,,,,817.8626,,,,5970.84,148.82,1557.77,,,,56.69,77.54,,,,
2014-05-27,,374.455,426.378733,1032.881746,107.19,190.805,176.639,11981.53,,516.432,6296.869,7278.135,249.028,,,,,,,1239.86,1420.21,,102.7,5853.55,,,,,,1911.91,5979.68,149.18,1558.32,,4046.24,3682.26,56.73,77.71,,,,
2014-05-28,,377.561,428.68725,1038.233446,107.281,190.686,176.518,11958.91,,519.092,6292.372,7277.104,248.068,,,,,,,1246.29,1418.21,,102.38,5853.75,,,817.1642,,,1909.78,5985.54,149.15,1562.35,,4034.72,3661.12,56.86,78.19,,,,
2014-05-29,,375.146,428.915696,1038.63955,107.257,190.872,176.685,11980.12,,510.741,6319.313,7303.348,249.466,,,,,,,1246.98,1425.52,,102.76,5877.9,,,825.089,,,1920.03,5983.73,149.26,1565.62,,4060.28,3707.42,56.86,78.23,,,,
2014-05-30,,375.743,424.413277,1027.692992,107.33,190.681,176.505,11978.49,,511.639,6326.601,7311.476,249.897,,,,,,,1235.39,1426.14,,102.9,5882.76,,,822.0655,,,1923.57,5983.63,149.15,1566.58,,4061.48,3709.55,56.8,77.88,,,,
2014-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2592,0.3246,
2014-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.649900634921
2014-06-02,,375.699,425.186356,1029.499931,107.483,191.196,176.961,11987.41,,518.541,6335.359,7321.854,250.517,,,,,,,1237.01,1426.99,,103.06,5890.31,,,822.7458,,,1924.97,5994.57,149.58,1591.42,,4057.97,3702.61,56.8,78.0,,,,
2014-06-03,,381.42,427.926189,1035.948951,107.074,190.388,176.21,11950.13,,521.09,6330.291,7318.723,250.55,,,,,,,1243.8,1426.31,,102.61,5894.52,,,820.2524,,,1924.24,5982.09,148.89,1602.01,,4054.83,3696.83,56.71,77.72,,,,
2014-06-04,,378.429,426.002528,1031.18796,107.051,190.432,176.25,11933.41,,518.873,6338.588,7321.913,251.187,,,,,,,1238.96,1427.82,,102.87,5906.92,,,817.4867,,,1927.88,5976.35,148.97,1609.0,,4069.58,3723.64,56.67,77.59,,,,
2014-06-05,,379.146,427.686397,1034.982615,107.925,191.165,176.928,11983.65,,526.611,6367.914,7355.983,251.436,,,,,,,1244.07,1433.61,,103.35,5953.57,,,824.4299,,,1940.46,6030.1,149.59,1607.43,,4105.85,3789.95,56.79,77.65,,,,
2014-06-06,,377.621,431.817795,1044.934875,108.817,192.369,178.038,12110.96,,535.935,6401.404,7400.106,251.628,,,,,,,1255.5,1439.28,,103.97,5985.24,,,830.8079,,,1949.44,6080.36,150.59,1611.08,,4125.14,3825.44,57.07,77.65,,,,
2014-06-09,,380.652,433.509372,1048.964142,109.176,193.086,178.702,12122.72,,540.01,6407.189,7407.119,250.836,,,,,,,1260.53,1440.22,,103.98,5996.09,,,833.7498,,,1951.27,6100.62,151.16,1611.35,,4126.42,3827.65,57.12,77.74,,,,
2014-06-10,,385.637,437.111169,1057.593666,109.431,193.741,179.308,12088.79,,540.691,6404.903,7403.759,251.852,,,,,,,1269.88,1442.54,,103.44,5995.06,,,832.8184,,,1950.79,6116.39,151.65,1603.46,,4131.98,3837.91,57.05,77.93,,,,
2014-06-11,,385.154,436.509682,1056.037257,108.532,192.81,178.44,12026.07,,538.893,6391.168,7385.684,251.74,,,,,,,1268.62,1438.71,,102.71,5971.1,,,836.576,,,1943.89,6071.94,150.86,1616.95,,4129.7,3833.07,57.06,78.05,,,,
2014-06-12,,385.182,436.310188,1054.741666,108.511,192.876,178.501,12047.12,,540.903,6371.178,7372.983,250.892,,,,,,,1268.56,1432.79,,102.05,5940.89,,,840.1778,,,1930.11,6063.08,150.9,1615.23,,4092.68,3764.29,57.02,78.0,,,,
2014-06-13,,387.725,434.025639,1049.138832,108.28,192.587,178.233,12031.42,,529.502,6377.615,7390.819,250.552,,,,,,,1262.1,1432.0,,102.52,5963.69,,,849.4113,,,1936.16,6060.41,150.57,1623.34,,4105.56,3787.88,57.08,78.17,,,,
2014-06-16,,387.771,433.105157,1046.279506,107.699,191.775,177.481,12010.64,,527.236,6376.861,7389.978,250.967,,,,,,,1259.39,1433.69,,102.26,5966.14,,,,,,1937.78,6020.87,149.9,1611.22,,4110.31,3796.49,56.98,77.98,,,,
2014-06-17,,386.24,431.979409,1043.532998,108.23,192.343,178.007,12006.97,,532.074,6383.447,7397.554,250.969,,,,,,,1256.14,1434.24,,102.35,5990.0,,,864.6082,,,1941.99,6046.54,150.29,1615.82,,4111.89,3799.31,56.93,,,,,
2014-06-18,,385.764,432.46053,1044.567189,108.236,192.219,177.88,12052.33,,524.406,6417.417,7440.38,252.267,,,,,,,1256.98,1439.69,,102.83,6034.88,,,873.1863,,,1956.98,6053.7,150.2,1630.12,,4137.21,3846.05,57.03,77.83,,,,
2014-06-19,,384.767,434.931202,1049.935545,109.001,193.314,178.893,12178.85,,526.096,6457.194,7491.07,253.879,,,,,,,1264.17,1445.54,,102.57,6047.28,,,872.9608,,,1959.48,6120.38,151.09,1656.07,,4133.07,3838.3,57.15,77.73,,,,
2014-06-20,,385.61,432.431762,1043.864882,108.646,193.3,178.88,12109.5,,524.179,6453.65,7488.438,255.71,,,,,,,1257.4,1445.84,,102.38,6063.87,,,875.3386,,,1962.87,6097.42,151.06,1655.9,,4135.07,3842.02,57.08,77.87,,,,
2014-06-23,,379.395,431.858749,1042.333158,107.958,192.387,178.029,12087.79,,522.149,6449.722,7489.452,254.489,,,,,,,1255.08,1443.94,,102.51,6063.42,,,869.6128,,,1962.61,6062.84,150.31,1654.03,,4137.98,3847.21,57.17,77.94,,,,
2014-06-24,,380.942,434.332677,1048.141521,107.868,192.046,177.713,12070.0,,528.245,6418.792,7449.458,254.52,,,,,,,1262.03,1438.81,,101.75,6016.91,,,861.3298,,,1949.98,6066.96,149.99,1655.36,,4131.69,3835.51,57.22,77.93,,,,
2014-06-25,,380.758,431.802234,1041.775528,106.741,190.036,175.853,11970.79,,527.819,6420.768,7442.512,255.854,,,,,,,1255.37,1439.62,,102.11,6040.39,,,865.7518,,,1959.53,6009.54,148.45,1645.35,,4162.09,3891.8,57.32,77.9,,,,
2014-06-26,,386.916,433.922831,1046.813771,106.376,189.904,175.731,11912.07,,522.429,6419.117,7434.13,255.787,,,,,,,1261.6,1440.51,,101.8,6032.99,,,874.0562,,,1957.22,5974.22,148.41,1649.79,,4161.86,3891.14,57.12,78.03,,,,
2014-06-27,,386.513,433.704927,1046.183929,106.291,189.982,175.801,11956.73,,525.213,6432.889,7444.57,255.974,,,,,,,1261.36,1444.95,,102.2,6042.61,,,877.6943,,,1960.96,5964.34,148.47,1636.36,,4180.92,3926.73,57.36,78.03,,,,
2014-06-30,,387.656,435.68944,1050.777839,106.206,189.906,175.731,11987.82,,531.958,6442.501,7449.323,255.822,,,,,,,1267.37,1446.21,,102.18,6044.69,,,880.7532,,,1960.23,5965.07,148.43,1648.66,,4186.87,3937.48,57.57,77.75,,0.1529,0.2414,
2014-07-01,,387.655,435.994072,1051.38632,107.078,191.59,177.285,12093.66,,532.614,6485.159,7491.582,258.39,,,,,,,1268.58,1454.77,,103.97,6079.37,,,878.9995,,,1973.32,6021.37,149.76,1666.31,,4235.74,4029.28,57.41,77.74,,,,238.549905
2014-07-02,,394.144,440.212946,1060.574233,107.063,192.014,177.678,12100.77,,543.605,6493.642,7499.247,259.478,,,,,,,1280.2,1459.02,,104.33,6073.73,,,879.8531,,,1974.62,6009.43,150.12,1672.45,,4242.06,4040.71,57.31,77.71,,,,
2014-07-03,,396.447,441.088179,1062.177785,108.199,193.801,179.328,12157.21,,541.657,6520.246,7524.049,260.518,,,,,,,1283.11,1466.03,,104.9,6106.24,,,890.0707,,,1985.44,6080.53,151.55,1669.59,,4267.89,4089.92,57.31,77.81,,,,
2014-07-04,,397.313,441.375608,1062.400538,107.595,193.273,178.84,12110.99,,544.912,6517.764,7521.719,260.291,,,,,,,1284.42,1465.65,,104.9,,,,884.7789,,,,6044.88,151.13,1678.27,,,,57.37,77.84,,,,
2014-07-07,,398.033,442.245129,1064.332235,106.365,191.566,177.26,12005.7,,547.734,6486.135,7490.973,258.547,,,,,,,1286.46,1463.83,,104.49,6074.79,,,874.9645,,,1977.65,5971.78,149.76,1671.26,,4254.5,4063.99,57.38,77.88,,,,
2014-07-08,,398.768,442.426877,1064.726237,104.731,188.972,174.859,11861.03,,537.255,6438.487,7442.563,256.32,,,,,,,1286.6,1456.33,,104.02,6040.69,,,851.8498,,,1963.71,5885.76,147.67,1665.82,,4203.87,3967.14,57.65,77.92,,,,
2014-07-09,,392.614,440.926425,1060.934653,105.117,189.01,174.894,11893.3,,533.863,6455.141,7456.547,256.9,,,,,,,1282.49,1459.34,,104.44,6062.43,,,851.5655,,,1972.83,5920.36,147.67,1659.44,,4235.71,4026.92,57.35,77.8,,,,
2014-07-10,,394.0,441.582324,1062.372008,103.556,187.064,173.091,11725.06,,531.807,6412.488,7411.71,256.162,,,,,,,1284.55,1451.93,,103.75,6036.82,,,842.6296,,,1964.68,5824.4,146.12,1644.34,,4221.7,4000.23,57.36,78.2,,,,
2014-07-11,,393.758,440.057904,1058.673362,103.723,187.361,173.366,11751.37,,523.876,6418.446,7416.227,256.69,,,,,,,1279.6,1452.6,,104.08,6035.99,,,843.3491,,,1967.57,5836.35,146.35,1639.03,,4248.4,4050.78,57.43,78.22,,,,
2014-07-14,,396.848,442.459853,1063.659857,104.646,188.951,174.836,11873.72,,521.977,6459.254,7457.45,258.146,,,,,,,1286.86,1461.03,,105.14,6059.71,,,848.6557,,,1977.1,5889.6,147.6,1652.44,,4275.48,4102.26,57.39,78.04,,,,
2014-07-15,,399.469,443.723744,1066.346058,103.756,188.287,174.223,11791.28,,525.757,6438.574,7444.702,256.308,,,,,,,1290.34,1457.39,,104.94,6060.28,,,843.9774,,,1973.28,5834.38,147.04,1663.18,,4259.14,4070.87,57.42,78.19,,,,
2014-07-16,,399.955,444.207908,1066.830774,105.392,190.83,176.575,11945.39,,530.494,6476.301,7502.312,256.186,,,,,,,1291.62,1460.94,,105.72,6095.19,,,846.9869,,,1981.57,5925.39,149.03,1663.07,,4278.6,4108.0,57.5,78.46,,,,
2014-07-17,,399.926,442.55884,1062.590896,104.136,189.005,174.886,11785.68,,532.123,6415.985,7431.819,253.597,,,,,,,1287.46,1448.23,,104.78,6025.15,,,837.9442,,,1958.12,5841.92,147.63,1662.78,,4219.49,3994.44,57.28,78.41,,,,
2014-07-18,,398.71,442.853295,1063.262228,104.23,188.994,174.876,11782.51,,530.892,6450.044,7462.306,256.096,,,,,,,1288.03,1457.6,,105.47,6080.09,,,847.8566,,,1978.22,5853.73,147.6,1649.62,,4286.82,4121.88,57.6,78.78,,,,
2014-07-21,,396.346,442.861981,1063.259396,103.446,188.035,173.988,11735.1,,532.586,6434.675,7444.45,255.543,,,,,,,1288.49,1454.83,,105.09,6066.89,,,849.3858,,,1973.63,5803.52,146.85,,,4280.56,4109.67,57.65,78.81,,,,
2014-07-22,,404.279,447.539896,1074.482041,104.853,190.505,176.274,11850.25,,540.627,6474.266,7483.004,257.405,,,,,,,1301.2,1464.37,,106.3,6094.75,,,861.5998,,,1983.53,5900.01,148.8,1662.65,,4310.47,4167.04,57.62,79.16,,,,
2014-07-23,,409.483,448.88512,1077.70077,105.047,190.743,176.494,11868.49,,544.784,6486.901,7492.314,258.439,,,,,,,1305.17,1469.21,,106.14,6099.02,,,857.2843,,,1987.01,5907.24,149.0,1661.5,,4337.27,4218.77,57.72,79.22,,,,
2014-07-24,,412.96,450.219641,1080.849867,105.97,191.521,177.215,11930.73,,547.025,6494.907,7505.295,258.056,,,,,,,1308.83,1468.94,,106.66,6101.61,,,860.1046,,,1987.98,5957.07,149.64,1658.19,,4334.0,4212.36,57.69,79.06,,,,
2014-07-25,,413.805,449.341306,1078.694934,104.67,190.2,175.992,11836.51,,544.293,6465.301,7478.285,256.701,,,,,,,1306.65,1463.22,,105.63,6071.31,,,858.714,,,1978.34,5873.68,148.61,1673.2,,4314.39,4174.18,57.74,79.31,,,,
2014-07-28,,417.533,449.623756,1079.244039,104.462,189.863,175.68,11827.42,,543.334,6465.321,7480.394,256.707,,,,,,,1306.93,1465.05,,105.76,6071.73,,,860.8007,,,1978.91,5867.32,148.34,1679.36,,4316.65,4178.39,57.8,79.38,,,,
2014-07-29,,419.411,450.210092,1080.537321,104.952,190.385,176.163,11845.72,,543.334,6450.702,7461.421,256.851,,,,,,,1307.34,1461.59,,105.47,6040.54,,,855.0869,,,1969.95,5902.46,148.75,1685.1,,4308.04,4161.47,57.9,79.58,,,,
2014-07-30,,418.892,449.477008,1078.75108,104.317,189.364,175.218,11734.49,,546.215,6436.578,7429.702,257.75,,,,,,,1305.35,1459.18,,105.48,6036.62,,,855.4313,,,1970.07,5863.02,147.96,1687.5,,4326.71,4197.41,57.78,79.65,,,,
2014-07-31,,418.991,444.113818,1065.774528,102.574,186.994,173.024,11615.84,,538.407,6341.152,7329.429,254.059,,,,,,,1290.91,1434.89,,104.06,5920.45,,,837.1636,,,1930.67,5763.65,146.02,1683.81,,4235.83,4021.0,57.24,78.68,,0.0958,0.205,
2014-08-01,,414.846,441.802001,1060.127698,101.069,184.717,170.917,11503.67,,524.896,6309.429,7287.512,253.541,,,,,,,1284.4,1428.86,,103.56,5902.38,,,826.2258,,,1925.15,5684.2,144.25,1673.2,,4221.87,3994.45,57.22,78.55,,,,229.158001111111
2014-08-04,,418.599,445.634296,1069.301703,100.936,184.305,170.536,11493.71,,531.214,6325.864,7305.673,254.025,,,,,,,1295.05,1434.63,,103.87,5942.68,,,835.4321,,,1938.99,5680.31,143.92,1666.54,,4253.62,4054.31,57.3,78.77,,,,
2014-08-05,,418.648,443.081347,1063.11484,100.881,184.896,171.083,11460.97,,537.495,6282.097,7246.288,252.84,,,,,,,1288.44,1427.7,,102.87,5884.59,,,838.0506,,,1920.21,5683.52,144.33,1650.01,,4218.08,3985.79,57.2,78.99,,,,
2014-08-06,,418.019,440.469373,1056.7694,100.018,183.489,169.778,11357.75,,529.014,6265.639,7229.296,251.51,,,,,,,1280.51,1426.3,,102.11,5888.8,,,838.6637,,,1920.24,5644.25,143.18,1634.02,,4217.49,3984.53,57.28,79.2,,,,
2014-08-07,,414.073,438.216706,1051.220525,98.915,182.227,168.611,11262.12,,528.207,6235.28,7194.641,248.869,,,,,,,1274.1,1418.76,,101.32,5857.47,,,842.196,,,1909.57,5574.89,142.22,1642.94,,4202.53,3954.62,57.31,79.18,,,,
2014-08-08,,413.452,435.874228,1045.514085,98.642,181.095,167.563,11243.78,,523.296,6257.119,7215.73,250.263,,,,,,,1267.7,1426.37,,102.17,5925.32,,,836.3025,,,1931.59,5563.7,141.32,1603.95,,4235.5,4016.54,57.38,79.02,,,,
2014-08-11,,419.702,442.555603,1061.41443,100.067,183.491,169.779,11357.69,,528.853,6298.593,7255.699,250.894,,,,,,,1286.23,1435.26,,102.72,5940.28,,,855.3032,,,1936.92,5639.06,143.26,1635.62,,4259.87,4062.6,57.4,79.03,,,,
2014-08-12,,421.45,443.849662,1064.419374,99.465,183.108,169.424,11302.83,,535.944,6290.479,7250.991,250.437,,,,,,,1289.92,1434.2,,102.51,5930.36,,,853.2031,,,1933.75,5595.05,142.99,1642.39,,4254.61,4052.27,57.44,79.31,,,,
2014-08-13,,425.658,446.632846,1070.871423,100.323,184.0,170.244,11384.36,,537.296,6328.167,7292.625,252.941,,,,,,,1298.12,1443.42,,103.2,5968.98,,,861.7285,,,1946.72,5654.99,143.69,1648.17,,4302.66,4143.67,57.42,79.25,,,,
2014-08-14,,421.801,447.36483,1072.371723,100.512,184.53,170.733,11411.71,,543.917,6354.215,7317.737,255.464,,,,,,,1300.47,1447.95,,103.39,5993.51,,,865.1941,,,1955.18,5658.68,144.13,1659.1,,4324.46,4185.53,57.6,79.29,,,,
2014-08-15,,424.515,448.260238,1074.514348,99.794,183.778,170.038,11371.03,,543.917,6349.238,7306.426,255.034,,,,,,,1302.83,1448.9,,102.88,5984.76,,,867.3439,,,1955.06,5613.09,143.56,1659.34,,4344.5,4224.28,57.74,79.39,,,,
2014-08-18,,424.843,449.325244,1077.06725,101.105,185.968,172.063,11478.74,,547.4,6398.244,7356.457,257.533,,,,,,,1305.5,1461.27,,104.23,6036.67,,,876.1038,,,1971.74,5686.96,145.25,1660.12,,4380.44,4293.99,57.65,79.52,,,,
2014-08-19,,426.388,452.452377,1084.454239,101.731,187.002,173.02,11487.95,,549.374,6427.475,7381.485,259.069,,,,,,,1314.7,1470.05,,104.55,6060.1,,,881.83,,,1981.6,5719.64,146.07,1671.91,,4404.49,4339.53,57.71,79.67,,,,
2014-08-20,,425.87,452.720935,1085.083971,101.613,187.015,173.03,11463.16,,549.643,6432.098,7386.243,259.231,,,,,,,1314.93,1472.02,,104.64,6073.83,,,883.6164,,,1986.51,5705.56,146.06,1671.07,,4405.12,4340.71,57.76,79.81,,,,
2014-08-21,,422.779,451.423027,1081.92768,102.74,188.199,174.125,11544.75,,549.114,6454.911,7421.324,260.07,,,,,,,1311.43,1473.95,,105.04,6102.22,,,879.7554,,,1992.37,5781.54,147.03,1686.15,,4412.01,4354.23,57.78,79.83,,,,
2014-08-22,,425.245,451.919173,1083.072171,102.108,187.736,173.697,11463.87,,551.425,6433.362,7386.278,259.72,,,,,,,1313.67,1472.37,,104.63,6084.02,,,878.8835,,,1988.4,5733.32,146.7,1679.46,,4418.25,4366.49,57.85,80.13,,,,
2014-08-25,,425.147,452.909522,1085.293009,103.91,189.814,175.619,11563.94,,550.552,6468.069,7426.723,261.499,,,,,,,1316.63,1477.71,,104.92,6111.15,,,885.8761,,,1997.92,5857.22,148.32,1686.31,,4434.55,4398.39,58.01,80.4,,,,
2014-08-26,,424.009,453.95724,1087.773828,104.893,191.194,176.895,11658.55,,551.702,6482.665,7443.719,262.9,,,,,,,1319.64,1480.41,,105.5,6121.13,,,882.7236,,,2000.02,5916.57,149.41,1678.08,,4439.13,4407.4,58.08,80.48,,,,
2014-08-27,,422.427,456.490312,1093.744455,104.949,191.403,177.088,11672.52,,554.004,6489.817,7455.758,263.061,,,,,,,1326.86,1481.24,,105.27,6126.41,,,885.0945,,,2000.12,5911.17,149.58,1679.62,,4440.86,4410.73,58.16,80.65,,,,
2014-08-28,,418.457,453.742797,1086.977609,103.948,190.192,175.968,11569.73,,552.228,6466.895,7430.197,262.561,,,,,,,1319.62,1477.98,,104.7,6115.52,,,875.4245,,,1996.74,5855.64,148.59,1672.86,,4433.33,4395.72,58.15,80.9,,,,
2014-08-29,,419.934,454.121993,1087.88001,104.201,190.762,176.494,11602.8,,552.228,6483.486,7452.634,263.697,,,,,,,1320.77,1480.32,,104.57,6141.15,,,877.3085,,,2003.37,5870.8,149.01,1669.25,,4451.78,4431.83,58.23,81.07,,,,
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0855,0.1916,
2014-09-01,,419.846,455.260312,1090.571326,104.179,191.198,176.898,11601.42,,558.134,6482.354,7451.816,264.213,,,,,,,1324.14,1480.8,,104.53,,,,874.6521,,,,5875.28,149.38,1675.89,,,,58.24,81.12,,,,211.171101428571
2014-09-02,,420.698,453.664372,1086.731682,104.39,191.155,176.857,11574.87,,559.897,6478.617,7434.651,263.979,,,,,,,1319.9,1479.06,,104.66,6135.51,,,876.4421,,,2002.28,5884.97,149.33,1694.1,,4466.23,4460.36,58.04,81.02,,,,
2014-09-03,,432.103,459.643591,1100.981574,105.536,192.433,178.04,11678.79,,565.472,6497.889,7470.326,265.097,,,,,,,1335.85,1480.23,,104.98,6139.91,,,882.4584,,,2000.72,5956.31,150.34,1700.0,,4439.33,4406.46,57.97,80.8,,,,
2014-09-04,,433.584,459.450017,1100.233433,107.146,194.619,180.063,11650.96,,563.841,6485.546,7457.261,263.592,,,,,,,1335.7,1477.95,,104.65,6129.4,,,888.0347,,,1997.65,6064.4,152.05,1693.29,,4434.07,4395.96,58.08,81.85,,,,
2014-09-05,,432.849,458.060621,1096.826171,107.147,193.867,179.367,11606.46,,563.531,6493.216,7465.603,264.083,,,,,,,1332.34,1479.71,,104.94,6157.75,,,889.6589,,,2007.71,6060.69,151.48,1689.16,,4460.01,4447.33,58.22,81.93,,,,
2014-09-08,,433.753,457.382274,1094.987489,106.962,193.086,178.644,11539.47,,571.043,6470.647,7433.071,264.316,,,,,,,1330.69,1476.59,,104.57,6140.11,,,890.3265,,,2001.54,6046.43,150.83,1696.25,,4466.23,4459.46,58.18,81.99,,,,
2014-09-09,,433.75,454.282335,1087.536214,106.319,192.377,177.988,11451.79,,567.685,6429.552,7385.121,263.804,,,,,,,1322.01,1469.46,,103.93,6097.15,,,869.0558,,,1988.44,6005.52,150.3,1697.53,,4429.61,4386.26,57.99,81.99,,,,
2014-09-10,,423.888,449.152629,1075.216905,106.195,192.356,177.969,11464.44,,559.054,6439.908,7392.638,264.965,,,,,,,1308.19,1472.17,,104.79,6109.06,,,868.9924,,,1995.69,6003.17,150.24,1706.89,,4465.92,4457.98,57.93,81.89,,,,
2014-09-11,,422.711,446.862483,1069.431007,105.988,192.108,177.739,11455.5,,559.045,6445.559,7399.428,265.017,,,,,,,1301.85,1470.58,,104.35,6126.26,,,869.3706,,,1997.45,5991.32,150.05,1712.71,,4463.6,4453.16,57.9,81.68,,,,
2014-09-12,,421.713,443.58306,1061.533579,105.869,192.054,177.689,11443.75,,560.877,6417.84,7364.316,263.928,,,,,,,1292.61,1464.54,,104.06,6086.47,,,865.9602,,,1985.54,5986.35,150.05,1715.94,,4438.06,4402.15,57.81,81.44,,,,
2014-09-15,,417.047,441.336523,1055.780826,105.679,191.903,177.55,11420.34,,552.315,6408.169,7362.984,263.56,,,,,,,1286.31,1463.08,,104.03,6087.26,,,847.9882,,,1984.13,5980.11,149.9,,,4395.15,4316.84,57.85,81.38,,,,
2014-09-16,,411.453,440.642037,1054.068517,105.244,191.373,177.058,11401.49,,544.561,6429.337,7386.135,265.551,,,,,,,1283.49,1468.53,,104.7,6126.58,,,843.376,,,1998.98,5961.66,149.43,1712.21,,4435.93,4396.88,57.83,81.46,,,,
2014-09-17,,417.284,444.128012,1062.386253,105.803,192.194,177.818,11482.66,,550.109,6439.896,7399.084,266.43,,,,,,,1293.39,1470.8,,104.54,6135.65,,,846.2183,,,2001.57,5990.73,150.11,1704.52,,4442.87,4410.54,57.9,81.38,,,,
2014-09-18,,413.667,441.62373,1056.371825,106.76,194.096,179.578,11555.41,,559.279,6467.886,7427.621,268.508,,,,,,,1286.27,1476.7,,105.31,6159.22,,,847.0864,,,2011.36,6053.52,151.59,1721.44,,4475.06,4474.39,57.82,81.58,,,,
2014-09-19,,414.6,440.619707,1053.920705,106.813,194.484,179.932,11518.52,,559.521,6459.095,7425.366,268.334,,,,,,,1284.86,1475.73,,105.01,6150.25,,,842.737,,,2010.4,6056.99,151.92,1739.72,,4471.8,4467.81,57.99,82.0,,,,
2014-09-22,,407.82,434.932113,1040.287016,106.219,193.498,179.009,11445.57,,560.525,6408.076,7377.326,267.129,,,,,,,1269.03,1465.79,,104.0,6096.19,,,831.978,,,1994.29,6031.08,151.16,1738.38,,4429.42,4382.95,58.05,82.23,,,,
2014-09-23,,405.482,431.804657,1032.794672,104.618,190.874,176.572,11332.42,,550.314,6370.811,7328.355,265.384,,,,,,,1260.5,1456.25,,103.42,6052.41,,,826.9863,,,1982.77,5938.57,149.09,,,4418.88,4362.03,58.07,82.14,,,,
2014-09-24,,409.118,432.864264,1035.314817,105.506,192.273,177.866,11368.17,,550.507,6398.668,7353.062,268.521,,,,,,,1263.44,1465.01,,104.32,6086.42,,,832.7676,,,1998.3,6009.1,150.18,1732.23,,4465.61,4454.17,58.1,82.6,,,,
2014-09-25,,406.928,428.864116,1025.632487,104.293,190.591,176.31,11208.59,,542.002,6322.36,7268.525,265.465,,,,,,,1252.21,1444.34,,102.46,5996.81,,,823.0031,,,1965.99,5931.85,148.91,1758.68,,4371.28,4265.92,58.15,83.01,,,,
2014-09-26,,403.741,428.171174,1023.905646,104.815,191.092,176.774,11198.91,,547.01,6344.863,7283.772,265.771,,,,,,,1249.81,1452.6,,103.0,6038.5,,,823.9575,,,1982.85,5963.85,149.28,1750.12,,4421.58,4363.91,58.17,83.36,,,,
2014-09-29,,398.163,422.174225,1009.431962,103.973,190.373,176.108,11133.47,,545.693,6324.08,7253.211,265.687,,,,,,,1232.6,1448.66,,102.95,6018.45,,,813.6128,,,1977.8,5904.48,148.73,1757.15,,4414.92,4350.3,58.15,83.41,,,,
2014-09-30,,393.15,420.461738,1005.325643,104.976,191.47,177.122,11152.83,,544.402,6310.268,7237.682,264.896,,,,,,,1228.29,1445.51,,103.26,5992.04,,,805.5377,,,1972.29,5976.71,149.64,1742.68,,4418.35,4356.5,58.24,83.89,,0.0177,0.0971,
2014-10-01,,393.143,416.926191,996.855612,103.965,189.881,175.652,11027.34,,545.553,6239.373,7164.928,262.641,,,,,,,1218.71,1429.65,,101.85,5918.46,,,790.824,,,1946.16,5919.55,148.4,1732.07,,4347.89,4217.35,58.37,84.14,,,,210.724928333333
2014-10-02,,393.297,415.121326,992.5292924,101.319,185.297,171.412,10784.37,,545.553,6198.068,7109.577,260.919,,,,,,,1214.01,1424.77,,101.75,5922.67,,,784.9149,,,1946.17,5755.28,144.83,1682.06,,4349.11,4219.68,58.32,84.03,,,,
