Date,LU0094219127,FR0010213355,LU0568620131,FR0013296332,LU0987193264,LU0487547167,LU0839527339,LU0428380124,JE00BN2CJ301,IE00BYQDND46,DE000A1C5D13,LU0607983383,IE00BRJT7613,LU1694789378,LU0151325312,IE00BG1V1C27,LU1694789709,LU1946739494,LU1648456215,IE00B81TMV64,FR0010674978,LU0539144625,LU0113258742,LU2216205182,IE0033758917,LU1184248083,LU1365052627,LU1481584016,IE00BF5B2C87,LU0704114668,ES0161032000,IE00BJCX8K53,FR0010914572,IE00B80G9288,IE00B4Y6FV77,LU2386637925,LU1915690835,FR0011510056,LU1670722757,IE00BZ048579,FI4000233242,LU0853555893,IE00BJCXFM61,LU0329592371,LU0940006884,FR0013285038,LU0219455952,IE00BDZRX185,LU0566481197,LU1209899100,LU0700927352,LU0355584201,IE00B1FZS681,LU0832429905,LU0336683767,LU0231473439,LU0562248236,LU0210245469,LU0290358224,LU0227127726,IE00B503VV16,IE00B2R34Y72,LU0320897043,LU0996177563,IE00BFNM3G45,IE00BZ56RD98,LU1681038326,LU0174119775,IE00B5BMR087,IE00BYVQ9F29,IE00BYX8XD24,LU0225434405,LU0225434744,LU0594300500,LU0231204701,IE00BYW5Q791,LU0346390866,IE00BKM4GZ66,IE00BQT3WG13,IE00BTJRMP35,IE00BZCQB185,LU0181496059,IE00B5M1WJ87,IE00BFNM3D14,IE00BFMNHK08,LU2183143846,DE0002635307,FR0007054358,LU0318940003,LU0389811539,LU1482751903,IE00BJ5JS448,LU2146192377,LU1985812830,LU0463469121,IE00BFNM3J75,LU1548499802,LU1842711688,ES0116561038,LU1295556887,LU0348927095,LU2145462722,LU0346389348,IE00B1XNHC34,LU0196034820,LU1923621996,IE00BF12WY77,LU1079060882,LU1277647274,IE00B6YX4L58,LU1665238009,LU0474968459,LU1819479939,LU1822773807,ES0158867038,LU1529781624,LU1700711150,LU0366533882,IE00BFRSYK98,LU1684370999,LU1951223004,LU2129420225,LU2015349330,DE000A2T0VU5,LU0654531341,LU2091935150,LU1663901848,IE00BDCY2C68,LU0415391514,LU0302447452,IE00B6R52259,LU1985812756,LU0329207053,LU1668657197,LU0828813369,LU0280430405,LU0256845834,IE00BFLQFY02,IE00BJQ2XG97,LU2367661365,IE00BKPFD774
2017-05-05,140.3335,2287.08,1014.92,,99.97,776.87,78.07,121.58,,11.17,16073.08,73.86,101.92,,223.63,,,,,150.51,1973.27,13.67,23.549,,160.35,1519.86,5109.02,102.52,,118.3871,,,10586.56,13.41,124.22,,,103.12,9.8522,,100.873,12.87,,16.5,114.54,,206.9764383,10.52,12.4735592,,13.7424,118.326,168.9932,122.43,1563.26,16.4635,97.5795474,164.4,211.5164,102.35,5.4373068,22.21,233.84,1218.3950505,,16.8746641,55.8570621,33.5389022,207.7841024,,5.3146,,,14.9355057,38.0259249,,16.0185802,22.8508687,3.2193706,,,32.7629112,24.3603,,,,39.37,36.1723,19.6,1830.72,12.02,,325.02,,182.01,,,,13.1861,10.29,17.57,24.22,43.38,4.5963313,14.8,,,10779.1,99.979604,111.63,,,,,10.9098,111.95,,209.91,15.51,,,,,,1757.76,,,,379.14,16.5772,38.6804114,,86.073486,,16.4190447,83.5605593,206.130002,1.6046,,,
2017-05-08,140.3287,2287.08,1014.9,,99.96,776.75,78.06,121.64,,11.16,16091.52,74.34,101.68,,223.61,,,,,150.78,1973.27,13.67,23.5592,,160.39,1519.84,5110.78,102.5,,118.5761,,,10586.56,13.4,124.19,,,103.12,9.8574,,100.918,12.88,,16.51,114.88,,207.9997205,10.52,12.533863,,13.7364,118.243,168.8418,122.37,1562.43,16.464,98.0785734,164.31,211.012,102.35,5.4393875,22.22,233.77,1224.6626166,,16.9420337,56.2631102,33.7549023,208.8562168,,5.3031,,,15.0296218,38.4385093,,16.1090469,23.12037,3.2044288,,,33.204487,24.2741,,,,39.34,36.0248,19.59,1829.57,12.07,,325.89,,181.86,,,,13.1903,10.33,17.68,24.38,43.79,4.5965212,14.84,,,10779.1,101.56658,111.71,,,,,10.9265,112.79,,209.8,15.28,,,,,,1766.66,,,,379.0,16.7495,38.9232444,,86.4068936,,16.5664304,83.7011805,206.6184223,1.6241,,,
2017-05-09,140.3271,2287.07,1014.89,,99.96,775.94,77.98,121.84,,11.15,16078.9,74.02,101.51,,223.71,,,,,150.88,1978.69,13.66,23.5477,,160.43,1521.36,5104.7,102.52,,118.5547,,,10587.14,13.4,124.15,,,103.15,9.8576,,100.945,12.87,,16.51,114.7,,208.5106998,10.52,12.590065,,13.7464,117.931,168.8133,122.14,1560.57,16.4739,98.4221187,164.01,210.6441,102.38,5.4371261,22.25,233.46,1227.9626565,,17.0069954,56.6679176,34.0463109,209.4332005,,5.3024,,,15.3336945,38.536237,,16.3896076,23.3178666,3.2153013,,,33.4573869,24.363,,,,39.52,36.0927,19.69,1838.28,12.15,,327.22,,181.87,,,,13.195,10.36,17.74,24.53,44.22,4.6386721,14.9,,,10779.1,101.4502938,111.75,,,,,10.9401,113.1,,209.33,15.37,,,,,,1770.26,,,,381.05,16.8359,39.0353626,,85.72197,,16.7752454,84.261865,207.4639685,1.6356,,,
2017-05-10,140.3255,2287.07,1014.88,,99.96,778.05,78.19,122.16,,11.15,16109.36,74.39,102.06,,223.78,,,,,150.96,1979.45,13.67,23.5928,,160.46,1520.37,5116.28,102.58,,118.624,,,10587.18,13.41,124.11,,,103.16,9.8597,,100.949,12.88,,16.51,114.8,,209.3529553,10.52,12.6137134,,13.7428,118.252,168.9313,122.36,1561.99,16.4869,98.6481725,164.3,211.3601,102.38,5.4523407,22.27,234.49,1232.2878931,,17.0288581,56.8193526,33.9414192,210.1668501,,5.313,,,15.4663935,38.9834083,,16.5152745,23.4717473,3.1995469,,,33.7750704,24.3589,,,,39.6,36.0809,19.67,1845.93,12.15,,327.55,,182.04,,,,13.1973,10.36,17.72,24.58,44.24,4.6614477,14.85,,,10779.1,101.6862469,111.86,,,,,10.921,113.86,,209.73,15.39,,,,,,1774.67,,,,381.52,16.8447,39.1897802,,85.9477924,,16.8004965,84.4073135,208.0280531,1.6282,,,
2017-05-11,140.3239,2287.06,1014.87,,99.96,778.2,78.21,122.16,,11.14,16080.71,74.48,102.27,,223.83,,,,,150.31,1981.13,13.66,23.5597,,160.5,1520.31,5106.71,102.68,,118.5998,,,10587.21,13.42,124.21,,,103.17,9.865,,100.957,12.89,,16.5,114.76,,209.5869608,10.52,12.6210401,,13.7491,117.907,168.8083,122.06,1561.37,16.5046,98.6313772,163.9,210.6789,102.38,5.4361215,22.28,234.01,1229.9639045,,16.9983693,56.7689167,33.7503281,209.7835004,,5.2939,,,15.4581655,39.289504,,16.5531189,23.5927491,3.2151144,,,34.0268268,24.2273,,,,39.44,35.8849,19.61,1834.51,12.08,,326.47,,182.31,,,,13.1949,10.34,17.58,24.64,44.04,4.5760771,14.85,,,10779.1,101.0485558,111.85,,,,,10.9183,114.05,,209.79,15.37,,,,,,1773.65,,,,381.3,16.8614,39.1385109,,86.1981144,,16.7923524,84.2470021,207.1854244,1.6207,,,
2017-05-12,140.3223,2287.03,1014.86,,99.96,779.25,78.31,123.29,,11.16,16109.51,75.04,102.97,,223.76,,,,,150.87,1978.0,13.68,23.5935,,160.58,1520.36,5118.96,102.69,,118.4905,,,10587.26,13.44,124.49,,,103.16,9.8612,,100.963,12.89,,16.5,114.84,,208.994723,10.52,12.5680645,,13.7597,118.017,168.9402,122.35,1564.94,16.4937,98.2288015,164.28,210.9329,102.4,5.3850839,22.29,232.97,1222.0075626,,16.895266,56.6111297,33.7185721,208.426918,,5.2745,,,15.4905849,38.955342,,16.5800527,23.5072372,3.2216205,,,33.8914222,24.3397,,,,39.58,36.0409,19.71,1841.03,12.15,,324.97,,182.55,,,,13.1642,10.36,17.58,24.52,44.08,4.5576377,14.79,,,10779.1,100.8078191,111.87,,,,,10.8797,113.89,,209.13,15.46,,,,,,1766.85,,,,379.0,16.782,38.9911388,,86.1224852,,16.7906221,83.6692997,206.2847861,1.6187,,,
2017-05-15,140.3175,2287.01,1014.83,,99.96,777.86,78.16,124.27,,11.18,16081.1,74.81,103.16,,223.74,,,,,150.83,1977.68,13.68,23.5837,,160.63,1520.26,5106.2,102.76,,118.5229,,,10587.28,13.45,124.51,,,103.15,9.8613,,100.984,12.91,,16.51,114.71,,208.1946759,10.53,12.5180954,,13.7726,117.997,168.9241,122.12,1562.92,16.4936,97.7623247,163.98,210.6351,102.38,5.3789773,22.31,234.74,1221.7421392,,16.9048757,56.5030349,33.6743981,208.3765741,,5.2999,,,15.5574444,39.0575653,,16.677799,23.5688907,3.2200631,,,34.037648,24.3811,,,,39.64,36.1442,19.66,1843.85,12.22,,324.75,,183.62,,,,13.1728,10.39,17.59,24.68,44.17,4.5785158,14.83,,,10779.1,100.8319142,111.92,,,,,10.8967,113.91,,209.2,15.5,,,,,,1763.4,,,,379.48,16.6978,38.9877025,,85.3981492,,16.8417533,83.7715551,207.0561042,1.6106,,,
2017-05-16,140.3159,2287.0,1014.82,,99.96,777.63,78.12,124.81,,11.19,16072.21,74.79,103.34,,223.73,,,,,151.03,1978.11,13.68,23.562,,160.63,1520.11,5107.17,102.72,,118.5204,,,10587.3,13.46,124.54,,,103.15,9.867,,100.973,12.9,,16.5,114.66,,206.3768222,10.53,12.4040825,,13.7777,118.108,169.0867,122.26,1562.25,16.4988,96.843005,164.17,210.967,102.36,5.3258826,22.33,235.12,1209.5248056,,16.7419295,56.1843169,33.4638294,206.3004932,,5.2684,,,15.545478,38.9133179,,16.5650016,23.4575219,3.2248521,,,33.7309806,24.4805,,,,39.65,36.2073,19.7,1844.98,12.25,,322.79,,183.96,,,,13.1575,10.43,17.57,24.61,43.93,4.5405788,14.86,,,10779.1,100.3012648,111.96,,,,,10.8579,113.41,,208.73,15.5,,,,,,1753.22,,,,375.14,16.69,38.7328713,,85.045568,,16.7364259,83.321236,205.1407627,1.6288,,,
2017-05-17,140.3143,2286.99,1014.8,,99.95,786.74,79.03,122.63,,11.13,15884.68,74.9,103.21,,223.7,,,,,150.68,1972.8,13.7,23.5909,,160.67,1520.53,5120.71,102.63,,118.549,,,10587.3,13.46,124.88,,,103.13,9.8199,,100.987,12.92,,16.5,114.74,,205.173288,10.53,12.339554,,13.7822,118.402,169.284,122.63,1567.56,16.5001,96.3838975,164.67,211.4469,102.37,5.2709888,22.3,230.21,1181.060699,,16.3856932,54.4686186,32.9425585,201.4558566,,5.2408,,,15.2870696,38.307387,,16.3277387,23.1815313,3.1927009,,,33.8838257,24.1135,,,,39.18,35.645,19.44,1823.8,12.09,,318.33,,181.41,,,,13.0462,10.33,17.35,23.97,43.2,4.4628554,14.78,,,10779.1,98.6751637,111.98,,,,,10.6885,110.51,,206.19,15.25,,,,,,1725.86,,,,368.09,16.562,38.0717113,,85.8561852,,16.4981931,81.4592678,201.1810661,1.6319,,,
2017-05-18,140.3127,2286.99,1014.79,,99.95,785.86,78.95,119.25,,11.12,15949.09,74.44,103.06,,223.56,,,,,150.31,1966.05,13.72,23.5763,,160.56,1521.17,5127.03,102.79,,118.2169,,,10587.31,13.43,124.75,,,103.1,9.847,,100.939,12.92,,16.5,114.67,,204.2246667,10.5,12.3637575,,13.7831,118.718,169.3519,122.83,1569.9,16.4628,96.5813797,164.93,211.5845,102.33,5.3036579,22.27,230.36,1187.6361357,,16.4330619,55.0157327,32.7327482,202.5664591,,5.2551,,,15.1979893,37.5950262,,16.3304238,22.755012,3.1858257,,,33.4607417,23.9283,,,,39.01,35.4201,19.37,1815.1,11.99,,318.79,,182.15,,,,13.009,10.23,17.16,24.05,42.83,4.3893519,14.39,,,10779.1,98.4678717,111.96,,,,,10.643,110.41,,205.54,15.43,,,,,,1723.26,,,,369.6,16.3719,38.0341591,,86.1672236,,16.2495356,81.3735041,201.5733321,1.6162,,,
2017-05-19,140.3111,2286.95,1014.78,,99.95,782.72,78.62,121.48,,11.14,15964.47,74.24,103.68,,223.68,,,,,150.69,1972.49,13.71,23.5731,,160.6,1519.96,5123.07,102.73,,118.1139,,,10587.32,13.45,124.7,,,103.12,9.8475,,100.95,12.92,,16.5,114.65,,203.4442741,10.5,12.2435472,,13.7328,118.66,169.3745,122.8,1568.48,16.4548,95.8508725,164.89,211.6864,102.33,5.281637,22.32,232.2,1188.3214349,,16.4291792,54.9244159,32.871221,202.688236,,5.283,,,15.3547904,37.3642167,,16.3820161,22.7860088,3.1686785,,,33.4217246,24.1889,,,,39.25,35.6713,19.49,1825.49,12.11,,320.27,,182.27,,,,13.0497,10.34,17.31,24.17,43.1,4.4109963,14.59,,,10779.1,98.5422037,112.01,,,,,10.6874,111.06,,207.76,15.41,,,,,,1728.66,,,,369.84,16.3743,38.0877408,,85.3033464,,16.3373541,81.8564861,201.8989694,1.6221,,,
2017-05-22,140.3062,2286.94,1014.77,,99.95,779.84,78.33,122.23,,11.15,16010.93,74.13,104.13,,223.77,,,,,150.04,1975.59,13.7,23.5663,,160.65,1519.89,5121.84,102.74,,118.3515,,,10587.32,13.46,124.71,,,103.14,9.8558,,100.969,12.92,,16.5,114.61,,202.5713908,10.5,12.2046018,,13.7518,118.478,169.2823,122.64,1566.67,16.4774,95.4155168,164.68,211.5465,102.34,5.2785378,22.34,233.26,1188.7489478,,16.4445901,55.1275824,32.8847351,202.7721309,,5.3217,,,15.4688941,36.9919932,,16.4201421,22.8437338,3.1509426,,,33.5139813,24.2176,,,,39.23,35.5941,19.46,1824.59,12.21,,320.51,,182.7,,,,13.0538,10.38,17.33,24.23,43.29,4.3980555,14.63,,,10779.1,99.1253844,112.09,,,,,10.7005,111.76,,207.99,15.51,,,,,,1727.48,,,,371.14,16.3799,38.122556,,85.2863032,,16.357911,82.0384795,202.7225237,1.6388,,,
2017-05-23,140.3046,2286.93,1014.76,,99.95,779.47,78.29,122.22,,11.15,16032.0,74.1,104.13,,223.92,,,,,150.95,1976.83,13.7,23.5669,,160.66,1519.96,5113.2,102.67,,118.3275,,,10587.36,13.46,124.58,,,103.15,9.8655,,100.987,12.92,,16.5,114.59,,202.959302,10.49,12.2273384,,13.7544,118.573,169.2905,122.71,1565.94,16.4833,95.685012,164.77,211.8946,102.34,5.3068991,22.36,233.99,1192.9191007,,16.4809258,55.2607482,33.0206262,203.4926368,,5.3266,,,15.4862106,36.5114799,,16.430166,22.8925198,3.159935,,,33.5910958,24.3183,,,,39.32,35.778,19.56,1828.67,12.22,,322.59,,183.35,,,,13.08,10.39,17.39,24.35,43.41,4.419403,14.69,,,10779.1,99.7386768,112.14,,,,,10.7337,111.92,,208.3,15.5,,,,,,1732.53,,,,372.63,16.4561,38.2280538,,85.3853668,,16.4479764,82.3734608,202.9771125,1.6367,,,
2017-05-24,140.3029,2286.9,1014.75,,99.95,777.51,78.1,122.44,,11.16,16067.9,73.8,104.26,,223.95,,,,,150.24,1977.94,13.7,23.5819,,160.7,1520.16,5110.21,102.68,,118.4218,,,10587.38,13.48,124.66,,,103.16,9.8701,,101.006,12.91,,16.5,114.77,,204.2445397,10.5,12.2729125,,13.7491,118.574,169.2529,122.92,1566.74,16.4922,96.1039273,165.06,211.7538,102.35,5.3466773,22.37,235.09,1200.7089698,,16.588487,55.7468765,33.288203,204.830101,,5.3385,,,15.4862121,36.5606936,,16.48763,23.0024791,3.1742264,,,33.5607317,24.3806,,,,39.37,35.7061,19.59,1830.69,12.24,,324.13,,184.51,,,,13.0785,10.41,17.56,24.59,43.56,4.4718673,14.66,,,10779.1,100.2311995,112.19,,,,,10.7406,112.53,,208.89,15.57,,,,,,1739.61,,,,375.66,16.5241,38.4010671,,85.0263944,,16.5770423,82.8226228,204.6647776,1.6502,,,
2017-05-25,140.3029,2286.9,1014.75,,99.95,777.51,78.1,122.44,,11.17,16067.9,73.8,104.53,,223.95,,,,,151.26,1977.94,13.7,23.6163,,160.77,1520.16,5124.25,102.68,,118.4218,,,10587.38,13.49,124.67,,,103.16,9.8707,,101.006,12.91,,16.5,114.77,,203.7165009,10.5,12.241183,,13.7491,118.785,169.3327,122.92,1566.74,16.4922,95.8171194,165.06,211.7538,102.35,5.3711131,22.38,235.09,1197.6047452,,16.6623385,56.0688133,33.2021421,205.2326697,,5.3653,,,15.6156194,37.0726041,,16.6679569,23.1547262,3.2273766,,,33.7404396,24.3699,,,,39.35,35.6857,19.62,1830.69,12.32,,324.13,,185.71,,,,13.0816,10.41,17.56,24.59,43.74,4.4779639,14.66,,,10779.1,99.9720692,112.24,,,,,10.75,112.53,,208.89,15.61,,,,,,1739.61,,,,375.66,16.5744,38.4673972,,84.9198744,,16.5341852,82.6084992,204.1356524,1.6476,,,
2017-05-26,140.2996,2286.87,1014.73,,99.95,774.94,77.84,124.26,,11.16,16085.98,74.45,104.96,,224.03,,,,,151.2,1980.78,13.71,23.6433,,160.8,1520.48,5138.19,102.9,,118.4327,,,10587.39,13.49,124.67,,,103.17,9.8745,,101.066,12.93,,16.5,114.9,,204.5882192,10.51,12.302475,,13.7802,118.943,169.3868,123.19,1572.31,16.5198,96.0682114,165.42,212.1525,102.4,5.3689542,22.39,234.83,1206.5438445,,16.7187229,56.3184041,33.762734,205.8553052,,5.3663,,,15.6206293,37.5807126,,16.7114803,23.2755424,3.2366087,,,33.9228745,24.4181,,,,39.27,35.6307,19.59,1825.82,12.31,,324.1,,186.08,,,,13.0922,10.5,17.59,24.68,43.87,4.4685551,14.6,,,10779.1,100.4924171,112.22,,,,,10.7713,113.26,,209.61,15.51,,,,,,1740.26,,,,378.4,16.6665,38.5468311,,85.6165152,,16.7740702,83.1371558,205.3392969,1.6397,,,
2017-05-29,140.2947,2286.86,1014.71,,99.95,774.0,77.75,124.26,,11.16,16090.8,74.36,104.96,,224.03,,,,,151.2,1980.41,13.72,23.6517,,160.8,1520.83,5141.19,102.97,,118.434,,,10587.39,13.49,124.67,,,103.18,9.8745,,101.11,12.94,,16.5,114.92,,204.712074,10.51,12.3196748,,13.7895,119.056,169.3868,123.21,1574.63,16.5249,96.1263697,165.45,212.1525,102.45,5.3722045,22.39,234.83,1207.2742693,,16.7283968,56.3526774,33.8010671,205.9799272,,5.3663,,,15.6658731,37.335059,,16.7752781,23.2896331,3.2385681,,,33.9595152,24.4066,,,,39.27,35.6297,19.58,1825.82,12.31,,324.41,,185.85,,,,13.1002,10.5,17.59,24.71,43.82,4.4712603,14.65,,,10779.1,100.6606156,112.22,,,,,10.7842,113.26,,209.61,15.51,,,,,,1740.26,,,,378.4,16.6665,38.5701668,,85.6335584,,16.8021186,83.1874859,205.4636065,1.6553,,,
2017-05-30,140.2931,2286.85,1014.7,,99.94,773.61,77.71,124.0,,11.16,16109.84,74.53,104.98,,224.09,,,,,151.1,1979.04,13.73,23.6757,,160.9,1520.72,5149.57,102.97,,118.4684,,,10587.39,13.49,124.78,,,103.17,9.8771,,101.119,12.95,,16.51,115.07,,204.8731783,10.52,12.3184248,,13.7877,118.934,169.2548,123.14,1574.95,16.5305,96.147251,165.35,212.1682,102.44,5.3662458,22.4,234.05,1205.862056,,16.7301763,56.4118744,33.7906548,205.7508228,,5.3687,,,15.6115151,37.3960649,,16.7656042,23.2886231,3.2384276,,,33.9145628,24.4024,,,,39.21,35.4975,19.56,1822.94,12.3,,324.98,,186.03,,,,13.082,10.49,17.62,24.8,43.78,4.4816231,14.64,,,10779.1,100.5220538,112.29,,,,,10.7512,113.42,,209.13,15.39,,,,,,1739.64,,,,379.69,16.6837,38.507569,,85.8689676,,16.8103363,83.3270211,205.2847139,1.6685,,,
2017-05-31,140.2914,2286.83,1014.69,,99.94,774.31,77.77,124.5,,11.17,16067.67,74.6,104.71,,224.25,,,,,150.85,1979.26,13.73,23.6823,,160.92,1521.06,5151.34,103.15,,118.3757,,,10587.4,13.5,124.83,,,103.19,9.8768,,101.131,12.95,,16.51,115.1,,203.6867438,10.52,12.2485941,,13.7933,119.079,169.3089,123.16,1574.32,16.5381,95.5944885,165.37,211.9432,102.45,5.3648625,22.41,233.39,1198.2347349,,16.6712776,56.0165668,33.4809251,204.4474233,,5.383,,,15.5088269,37.4826293,,16.5670554,22.9131358,3.2468939,,,33.587993,24.4733,,,,39.17,35.4562,19.64,1821.45,12.24,,323.98,,186.48,,,,13.064,10.45,17.53,24.73,43.42,4.4385124,14.69,,,10796.56,100.0248196,112.28,,,,,10.7296,112.64,,209.18,15.44,,,,,,1730.27,,,,378.03,16.6218,38.2802135,,85.658058,,16.6381968,83.2087693,204.7894356,1.6731,,,
2017-06-01,140.2898,2286.81,1014.68,,99.94,772.79,77.62,125.29,,11.18,16147.39,74.96,104.86,,224.36,,,,,150.0,1977.85,13.72,23.6699,,160.9,1520.75,5147.02,103.14,,118.3008,,,10587.4,13.51,124.77,,,103.21,9.8783,,101.136,12.95,,16.5,115.04,,204.1943105,10.52,12.2772252,,13.8001,118.729,169.169,122.93,1573.6,16.5614,95.7366833,165.07,211.4577,102.43,5.4131714,22.43,235.54,1209.5764712,,16.8214885,56.3831785,33.8067101,206.3777162,,5.4308,,,15.6517496,37.6906957,,16.6940118,23.0241067,3.257203,,,33.6664056,24.691,,,,39.35,35.6094,19.74,1829.59,12.31,,326.95,,186.98,,,,13.1247,10.51,17.65,24.95,43.72,4.4514395,14.71,,,10796.56,100.6005736,112.28,,,,,10.8174,113.73,,211.3,15.69,,,,,,1741.55,,,,384.47,16.646,38.57163,,85.2948248,,16.7296447,83.8531125,207.196382,1.6875,,,
2017-06-02,140.2882,2286.75,1014.67,,99.94,773.83,77.72,126.85,,11.21,16191.63,75.61,105.66,,224.5,,,,,150.93,1979.96,13.73,23.7019,,160.97,1521.1,5155.31,103.14,,118.4432,,,10587.44,13.52,124.93,,,103.21,9.887,,101.177,12.95,,16.5,115.14,,203.8364109,10.52,12.2295638,,13.8063,118.893,169.2156,122.9,1575.76,16.588,95.3622347,165.03,211.9224,102.47,5.3953723,22.45,234.79,1208.8990044,,16.8360379,56.7621833,33.8530035,206.2321073,,5.4392,,,15.6449301,37.8529261,,16.673735,23.0787552,3.2344385,,,33.8580589,24.8568,,,,39.44,35.8581,19.84,1833.89,12.41,,327.41,,187.73,,,,13.1405,10.55,17.82,25.11,43.92,4.4329963,14.89,,,10796.56,100.5390747,112.31,,,,,10.8539,114.56,,212.1,15.84,,,,,,1744.38,,,,385.49,16.7543,38.6452833,,85.5344948,,16.7624251,84.211231,207.4372281,1.699,,,
2017-06-05,140.2882,2286.75,1014.67,,99.94,773.83,77.72,126.85,,11.21,16191.63,75.61,105.66,,224.5,,,,,150.93,1979.96,13.73,23.6915,,160.97,1521.1,5150.98,103.14,,118.4432,,,10587.44,13.52,124.89,,,103.21,9.8906,,101.172,12.95,,16.5,115.14,,204.2479215,10.53,12.2542532,,13.8063,118.77,169.1985,122.9,1575.76,16.588,95.5503112,165.03,211.9224,102.47,5.4062647,22.46,234.79,1209.953205,,16.8303913,56.8453167,33.9213469,206.4027313,,5.4309,,,15.6498538,38.1692913,,16.6718488,23.1911993,3.2382134,,,34.0603382,24.7364,,,,39.44,35.7584,19.8,1833.89,12.45,,327.41,,187.35,,,,13.1349,10.55,17.82,25.11,44.12,4.4294152,14.89,,,10796.56,100.7420458,112.31,,,,,10.8518,114.56,,212.1,15.75,,,,,,1744.38,,,,385.49,16.8106,38.6702466,,85.711318,,16.7962656,84.3812389,207.8560082,1.699,,,
2017-06-06,140.2815,2286.75,1014.64,,99.94,776.5,77.99,126.67,,11.2,16134.71,75.51,105.65,,224.65,,,,,149.69,1977.43,13.74,23.7234,,161.04,1521.11,5164.66,103.36,,118.4223,,,10587.47,13.53,124.92,,,103.22,9.8876,,101.161,12.97,,16.5,115.26,,204.5160806,10.53,12.259159,,13.8247,119.016,169.3038,123.21,1578.25,16.6085,95.4621414,165.45,212.3857,102.47,5.3209687,22.45,234.14,1205.1713658,,16.7484823,56.5729293,34.1126431,205.5920092,,5.4145,,,15.7115218,37.796418,,16.7234503,23.1292242,3.2561019,,,34.1027014,24.5819,,,,39.14,35.5043,19.72,1820.7,12.44,,325.76,,187.22,,,,13.0932,10.58,17.78,25.08,44.05,4.4381055,14.66,,,10796.56,100.5182334,112.39,,,,,10.7883,114.7,,211.61,15.71,,,,,,1737.42,,,,384.28,16.7701,38.5205683,,86.4324584,,16.9187348,84.3362536,206.5221846,1.6876,,,
2017-06-07,140.2798,2286.75,1014.63,,99.94,777.72,78.11,126.05,,11.2,16090.23,75.05,104.96,,224.67,,,,,149.32,1978.1,13.74,23.7334,,161.02,1521.08,5163.97,103.49,,118.334,,,10587.47,13.52,124.62,,,103.21,9.882,,101.145,12.98,,16.51,115.3,,204.3459318,10.52,12.2708782,,13.8336,118.936,169.2279,123.08,1577.06,16.6032,95.4700571,165.27,211.8802,102.47,5.3300068,22.41,233.89,1207.5180608,,16.7881717,56.7963419,34.0428566,206.0111372,,5.4279,,,15.8227362,37.9497051,,16.7461731,23.1383099,3.3019085,,,34.0819251,24.5402,,,,39.11,35.4506,19.65,1819.35,12.4,,325.74,,187.94,,,,13.0921,10.58,17.83,25.17,44.01,4.407369,14.75,,,10796.56,100.5835889,112.39,,,,,10.7918,114.74,,211.18,15.68,,,,,,1737.16,,,,386.27,16.7848,38.5540235,,86.4985008,,16.9148779,84.3612887,206.9564169,1.7042,,,
2017-06-08,140.2781,2286.73,1014.62,,99.94,774.48,77.79,126.44,,11.2,16134.76,74.83,104.77,,224.57,,,,,148.85,1974.13,13.76,23.7242,,160.98,1522.47,5168.49,103.41,,118.3621,,,10587.48,13.52,124.61,,,103.22,9.8787,,101.155,12.96,,16.51,115.26,,204.8912898,10.52,12.3205669,,13.8381,119.157,169.537,123.43,1578.12,16.5771,95.6705895,165.74,212.4512,102.46,5.3749545,22.38,234.59,1212.2652962,,16.8431815,57.0746952,34.1916183,206.810369,,5.4,,,16.0933184,38.2015813,,16.9933323,23.3053706,3.3323684,,,34.4203644,24.5299,,,,39.12,35.6001,19.64,1819.83,12.45,,326.84,,187.33,,,,13.1151,10.56,17.72,25.44,44.24,4.4203159,14.76,,,10796.56,99.9282792,112.37,,,,,10.8325,115.26,,210.9,15.7,,,,,,1737.02,,,,387.37,16.7557,38.6629053,,86.1810712,,17.0200654,84.5656652,207.0210257,1.7062,,,
2017-06-09,140.2764,2286.68,1014.61,,99.94,773.53,77.69,126.7,,11.19,16173.81,74.58,105.1,,224.58,,,,,148.44,1971.63,13.76,23.7231,,160.99,1521.36,5165.87,103.38,,118.4241,,,10587.52,13.53,124.58,,,103.21,9.8801,,101.15,12.96,,16.51,115.2,,205.5147462,10.51,12.3538638,,13.828,119.38,169.6876,123.53,1577.96,16.5805,96.0711026,165.87,212.5221,102.45,5.4188476,22.39,235.85,1215.4563222,,16.889226,55.8734554,34.4417143,207.3375104,,5.4048,,,16.2104953,38.357984,,17.0777971,23.369937,3.3560107,,,34.6263512,24.685,,,,39.25,35.8229,19.64,1826.53,12.48,,327.14,,186.39,,,,13.1651,10.62,17.84,25.19,44.44,4.4097376,14.75,,,10796.56,100.2493511,112.4,,,,,10.8726,114.06,,211.79,15.68,,,,,,1744.47,,,,387.49,16.9152,38.7711593,,86.0479212,,17.1761509,83.8242656,205.8992201,1.6999,,,
